regulator	target	beta.sign.sum	prior	ens_tf	ens_target
IRF9	RP11-54O7.17	0.039212124318160499	0	ENSG00000213928	ENSG00000272512
IRF2	RP11-54O7.17	0.0357809677288108	0	ENSG00000168310	ENSG00000272512
REL	HES4	0.039056054130148697	1	ENSG00000162924	ENSG00000188290
NFKB1	HES4	0.11641785756595599	1	ENSG00000109320	ENSG00000188290
ATF2	HES4	0.40237455578244102	1	ENSG00000115966	ENSG00000188290
IRF1	ISG15	0.067722953540563596	1	ENSG00000125347	ENSG00000187608
IRF9	ISG15	0.33500144754084199	1	ENSG00000213928	ENSG00000187608
IRF7	ISG15	0.31553329605772301	1	ENSG00000185507	ENSG00000187608
IRF2	ISG15	0.35882763332955703	1	ENSG00000168310	ENSG00000187608
PRDM1	RP11-54O7.11	0.0076287344946378592	1	ENSG00000057657	ENSG00000224969
KLF1	AGRN	0.15078826537566598	1	ENSG00000105610	ENSG00000188157
POU2F3	AGRN	0.094825567469592795	1	ENSG00000137709	ENSG00000188157
STAT4	AGRN	0.086971404627416204	1	ENSG00000138378	ENSG00000188157
RELA	RP11-465B22.3	0.048152200093547801	1	ENSG00000173039	ENSG00000217801
RELB	RP11-465B22.3	0.16937470855891901	1	ENSG00000104856	ENSG00000217801
ZNF282	RP11-465B22.3	-0.29892052726868701	1	ENSG00000170265	ENSG00000217801
ZIC4	RP11-54O7.18	0.046943318827600597	1	ENSG00000174963	ENSG00000273443
ELK3	RP11-54O7.18	-0.0224985255435209	1	ENSG00000111145	ENSG00000273443
EBF1	C1orf159	0.023483233528347001	1	ENSG00000164330	ENSG00000131591
FOSL2	TNFRSF18	0.13729801625942201	0	ENSG00000075426	ENSG00000186891
REL	TNFRSF4	0.32438819357689297	0	ENSG00000162924	ENSG00000186827
RELA	TNFRSF4	0.13722301971637099	0	ENSG00000173039	ENSG00000186827
HIVEP1	TNFRSF4	0.11856938209767499	0	ENSG00000095951	ENSG00000186827
RELB	TNFRSF4	0.013534877486240601	0	ENSG00000104856	ENSG00000186827
HIF1A	B3GALT6	0.0361793165173711	1	ENSG00000100644	ENSG00000176022
ZIC1	UBE2J2	0.0163198201779002	1	ENSG00000152977	ENSG00000160087
TP73	UBE2J2	0.040992046630641397	1	ENSG00000078900	ENSG00000160087
NR1I3	RP5-902P8.10	0.0067948088504848504	1	ENSG00000143257	ENSG00000230415
MTF1	RP5-902P8.10	0.079133191595901903	0	ENSG00000188786	ENSG00000230415
HOXC8	SCNN1D	-0.0241326431795729	0	ENSG00000037965	ENSG00000162572
ESRRA	SCNN1D	0.056171274758253897	0	ENSG00000173153	ENSG00000162572
NR5A2	ACAP3	0.032643306974707	1	ENSG00000116833	ENSG00000131584
ZKSCAN1	ACAP3	0.0285251741569271	1	ENSG00000106261	ENSG00000131584
MLXIPL	ACAP3	0.069680647045385596	1	ENSG00000009950	ENSG00000131584
ESRRA	ACAP3	0.083181927212069698	1	ENSG00000173153	ENSG00000131584
NR5A2	PUSL1	0.10046556891042899	1	ENSG00000116833	ENSG00000169972
TP73	PUSL1	0.11913867166754101	1	ENSG00000078900	ENSG00000169972
TFAP2C	PUSL1	0.036905017177395902	1	ENSG00000087510	ENSG00000169972
ESRRA	PUSL1	0.057051167486132398	1	ENSG00000173153	ENSG00000169972
NFYB	CPSF3L	0.027678151928930601	1	ENSG00000120837	ENSG00000127054
INSM1	CPSF3L	0.0123609582225761	1	ENSG00000173404	ENSG00000127054
KLF12	CPSF3L	0.0312381966517093	1	ENSG00000118922	ENSG00000127054
INSM1	CPTP	0.043130304922321797	1	ENSG00000173404	ENSG00000224051
NFYC	CPTP	0.021574802645143401	1	ENSG00000066136	ENSG00000224051
ATF7	DVL1	0.0305303678244985	1	ENSG00000170653	ENSG00000107404
TFAP2C	DVL1	0.0152311678029076	1	ENSG00000087510	ENSG00000107404
ESRRA	DVL1	0.052332012217691799	1	ENSG00000173153	ENSG00000107404
ZIC1	AURKAIP1	0.10740207059346801	1	ENSG00000152977	ENSG00000175756
TFAP2C	AURKAIP1	0.082445175871066895	1	ENSG00000087510	ENSG00000175756
TFAP2C	CCNL2	0.053098569818271497	1	ENSG00000087510	ENSG00000221978
TFAP2A	RP4-758J18.2	0.083332228666385594	1	ENSG00000137203	ENSG00000224870
TFAP2C	RP4-758J18.2	0.024830743358675699	1	ENSG00000087510	ENSG00000224870
ZIC1	MRPL20	0.0122394308441702	1	ENSG00000152977	ENSG00000242485
ETS2	MRPL20	0.0347738479938276	1	ENSG00000157557	ENSG00000242485
ETV1	MRPL20	0.032489484606507399	1	ENSG00000006468	ENSG00000242485
CREB3	ANKRD65	-0.044715227529116601	0	ENSG00000107175	ENSG00000235098
SNAI1	RP4-758J18.10	0.026085876313399599	0	ENSG00000124216	ENSG00000225285
ZFX	VWA1	0.018896558636794399	1	ENSG00000005889	ENSG00000179403
KLF4	VWA1	0.040911855208256603	1	ENSG00000136826	ENSG00000179403
NFYB	ATAD3B	0.078522359960464194	1	ENSG00000120837	ENSG00000160072
KLF12	ATAD3B	0.0054574930350394001	1	ENSG00000118922	ENSG00000160072
NR5A2	ATAD3A	0.056771721921446403	1	ENSG00000116833	ENSG00000197785
TP73	ATAD3A	0.033729912360732202	1	ENSG00000078900	ENSG00000197785
TFAP2C	ATAD3A	0.10051438450727999	1	ENSG00000087510	ENSG00000197785
PROP1	RP5-832C2.5	0.21024175477063198	1	ENSG00000175325	ENSG00000215014
FOXD2	C1orf233	-0.055992138467617004	0	ENSG00000186564	ENSG00000228594
ONECUT3	C1orf233	-0.0089596073969909398	0	ENSG00000205922	ENSG00000228594
RFX2	RP11-345P4.9	0.073216115961692405	1	ENSG00000087903	ENSG00000272106
WT1	MIB2	0.0339100422250894	1	ENSG00000184937	ENSG00000197530
ZNF143	MIB2	0.080441235804590394	1	ENSG00000166478	ENSG00000197530
TFAP2C	MIB2	0.047688346895004903	1	ENSG00000087510	ENSG00000197530
ESRRA	MIB2	0.15343875368177501	1	ENSG00000173153	ENSG00000197530
NFAT5	CDK11B	0.0032338763405148998	1	ENSG00000102908	ENSG00000248333
FIGLA	CDK11B	-0.023088388055473599	1	ENSG00000183733	ENSG00000248333
ZNF143	SLC35E2B	0.064623228265426894	1	ENSG00000166478	ENSG00000189339
MLXIPL	SLC35E2B	0.020097034140340999	1	ENSG00000009950	ENSG00000189339
TFAP2C	RP11-345P4.7	0.0599435013419264	0	ENSG00000087510	ENSG00000269737
MEOX2	CDK11A	-0.053150056108009401	1	ENSG00000106511	ENSG00000008128
ZNF143	RP1-283E3.8	0.063031813193735201	1	ENSG00000166478	ENSG00000268575
PPARA	RP1-283E3.4	0.031931908077768897	1	ENSG00000186951	ENSG00000227775
ZNF143	SLC35E2	0.101868567275553	1	ENSG00000166478	ENSG00000215790
KLF1	NADK	0.042880940451630399	1	ENSG00000105610	ENSG00000008130
IRF8	NADK	0.024191034443107301	1	ENSG00000140968	ENSG00000008130
IRF2	NADK	0.022068280766260499	1	ENSG00000168310	ENSG00000008130
WT1	GNB1	-0.028760655442836298	1	ENSG00000184937	ENSG00000078369
ZNF143	GNB1	-0.038686786070039697	1	ENSG00000166478	ENSG00000078369
TCF12	RP1-140A9.1	0.060557979659027802	1	ENSG00000140262	ENSG00000231050
EBF1	CALML6	0.053174524650094999	0	ENSG00000164330	ENSG00000169885
WT1	TMEM52	0.030393325233608201	1	ENSG00000184937	ENSG00000178821
ESR1	KIAA1751	0.037454599619422005	0	ENSG00000091831	ENSG00000142609
PLAG1	RP11-547D24.3	0.063684247142493697	1	ENSG00000181690	ENSG00000226969
CTCFL	RP11-547D24.3	0.014746286111972999	1	ENSG00000124092	ENSG00000226969
SNAI1	PRKCZ	0.084135470793945594	1	ENSG00000124216	ENSG00000067606
E2F6	PRKCZ	0.20227519964273699	1	ENSG00000169016	ENSG00000067606
ESR1	PRKCZ	0.15905899973204901	1	ENSG00000091831	ENSG00000067606
E2F6	RP5-892K4.1	0.070513091132520606	0	ENSG00000169016	ENSG00000271806
MAZ	RP11-181G12.2	0.0125303655997775	0	ENSG00000103495	ENSG00000182873
TP73	C1orf86	0.11002445893816599	1	ENSG00000078900	ENSG00000162585
TFAP2C	C1orf86	0.032165620765002699	1	ENSG00000087510	ENSG00000162585
HLTF	RP11-181G12.4	0.014500694223562399	1	ENSG00000071794	ENSG00000234396
CREB3	RP11-181G12.4	-0.0141500329550618	1	ENSG00000107175	ENSG00000234396
ETV5	SKI	0.035283009634142402	1	ENSG00000244405	ENSG00000157933
RUNX1	SKI	0.048217431844288797	1	ENSG00000159216	ENSG00000157933
NFE2L2	SKI	0.0292066569630824	1	ENSG00000116044	ENSG00000157933
TCF7L2	SKI	-0.024035899968593798	1	ENSG00000148737	ENSG00000157933
WT1	MORN1	0.046557092946694995	1	ENSG00000184937	ENSG00000116151
ESR1	MORN1	0.0127154403852537	1	ENSG00000091831	ENSG00000116151
HOXC8	RP4-740C4.5	-0.034903129312373597	0	ENSG00000037965	ENSG00000269896
LHX4	RP4-740C4.7	0.0143431980345521	0	ENSG00000121454	ENSG00000272420
HIC2	RER1	-0.0210687752535259	1	ENSG00000169635	ENSG00000157916
NR2C2	PEX10	0.035834344725164703	1	ENSG00000177463	ENSG00000157911
SREBF2	PEX10	0.058121573042859101	1	ENSG00000198911	ENSG00000157911
TFAP2C	PEX10	0.016692314574959701	1	ENSG00000087510	ENSG00000157911
VDR	PLCH2	0.0119783617206458	0	ENSG00000111424	ENSG00000149527
RXRG	PLCH2	-0.060976468187111901	0	ENSG00000143171	ENSG00000149527
LHX2	PANK4	-0.055402115676142401	0	ENSG00000106689	ENSG00000157881
TFAP2C	PANK4	0.0093150171221213496	1	ENSG00000087510	ENSG00000157881
TP73	RP3-395M20.12	0.103793067157647	1	ENSG00000078900	ENSG00000272449
KLF4	RP3-395M20.12	0.022549445730914101	1	ENSG00000136826	ENSG00000272449
SMAD1	RP3-395M20.8	0.034903115256625601	1	ENSG00000170365	ENSG00000238164
INSM1	RP3-395M20.8	0.0035967900557732002	1	ENSG00000173404	ENSG00000238164
YBX1	RP3-395M20.8	0.0252262716106262	1	ENSG00000065978	ENSG00000238164
TFCP2	RP3-395M20.8	0.074737567712937797	1	ENSG00000135457	ENSG00000238164
SMAD1	TNFRSF14	0.094728787808933207	1	ENSG00000170365	ENSG00000157873
INSM1	TNFRSF14	0.033443877186697599	1	ENSG00000173404	ENSG00000157873
YBX1	TNFRSF14	0.13867276027516301	1	ENSG00000065978	ENSG00000157873
TP73	FAM213B	0.030072562050243199	1	ENSG00000078900	ENSG00000157870
TFAP2C	FAM213B	0.066933023451545504	1	ENSG00000087510	ENSG00000157870
ESRRA	FAM213B	0.035374775298317403	1	ENSG00000173153	ENSG00000157870
TBX4	MMEL1	-0.18651102074227899	0	ENSG00000121075	ENSG00000142606
TFAP2A	TTC34	0.156814694962886	1	ENSG00000137203	ENSG00000215912
TFAP2C	TTC34	0.024379164877950402	1	ENSG00000087510	ENSG00000215912
ESRRA	TTC34	0.090099904997482397	1	ENSG00000173153	ENSG00000215912
MAZ	LINC00982	0.019124046084128501	0	ENSG00000103495	ENSG00000177133
CTCFL	LINC00982	0.0148270650134118	0	ENSG00000124092	ENSG00000177133
SP1	PRDM16	0.0185516788668664	1	ENSG00000185591	ENSG00000142611
MAZ	PRDM16	0.0304782527698364	1	ENSG00000103495	ENSG00000142611
TBX15	PRDM16	0.0135539399565633	1	ENSG00000092607	ENSG00000142611
KLF16	PRDM16	0.066468125783181106	1	ENSG00000129911	ENSG00000142611
CTCF	RP11-193J6.1	0.0110168238421776	0	ENSG00000102974	ENSG00000279839
CTCFL	RP11-193J6.1	0.0076526914150946094	0	ENSG00000124092	ENSG00000279839
IRF4	RP11-22L13.1	0.0404423906539471	1	ENSG00000137265	ENSG00000272235
MNT	RP11-22L13.1	0.064610481915587797	1	ENSG00000070444	ENSG00000272235
SNAI1	MEGF6	0.079849830978912989	1	ENSG00000124216	ENSG00000162591
TCF12	MEGF6	0.049478073020019699	1	ENSG00000140262	ENSG00000162591
ELF2	RP11-46F15.2	0.049239759121730502	1	ENSG00000109381	ENSG00000238260
MNT	RP11-46F15.2	0.0164735995346381	1	ENSG00000070444	ENSG00000238260
CEBPZ	TPRG1L	0.0138947776425461	1	ENSG00000115816	ENSG00000158109
RFX2	TPRG1L	0.0254849052380723	1	ENSG00000087903	ENSG00000158109
HGNC:9982	TPRG1L	0.076613457360430001	1	ENSG00000132005	ENSG00000158109
TP73	WRAP73	0.072973862822205707	1	ENSG00000078900	ENSG00000116213
PURA	TP73	0.0086313291351212788	1	ENSG00000185129	ENSG00000078900
TFAP2A	TP73-AS1	0.096865708483723501	1	ENSG00000137203	ENSG00000227372
ZFX	TP73-AS1	0.073778118760994604	1	ENSG00000005889	ENSG00000227372
KLF4	TP73-AS1	0.019572694422926199	1	ENSG00000136826	ENSG00000227372
MNT	CCDC27	0.032272399038206202	1	ENSG00000070444	ENSG00000162592
TCF12	SMIM1	0.014215833279350099	1	ENSG00000140262	ENSG00000235169
TFAP2C	SMIM1	0.030995086043054201	1	ENSG00000087510	ENSG00000235169
ZNF639	LRRC47	0.0652561269475051	1	ENSG00000121864	ENSG00000130764
ZNF143	LRRC47	0.0240066325496106	1	ENSG00000166478	ENSG00000130764
ESRRA	LRRC47	0.051921211404252099	1	ENSG00000173153	ENSG00000130764
TFAP2C	RN7SL574P	0.022854493787233601	0	ENSG00000087510	ENSG00000266075
NFATC1	CEP104	-0.057624093926232099	1	ENSG00000131196	ENSG00000116198
ESRRA	DFFB	0.081440421385214401	1	ENSG00000173153	ENSG00000169598
NKX3-1	C1orf174	0.032109106175174103	1	ENSG00000167034	ENSG00000198912
E2F3	LINC01134	-0.0151996184261531	1	ENSG00000112242	ENSG00000236423
E2F1	LINC01134	-0.044927831513022397	1	ENSG00000101412	ENSG00000236423
ZNF148	LINC01134	0.030266324813474799	1	ENSG00000163848	ENSG00000236423
CTCF	LINC01346	0.0250879529293585	0	ENSG00000102974	ENSG00000233304
IRF4	LINC01346	0.0182816176892663	0	ENSG00000137265	ENSG00000233304
MNT	LINC01346	0.040033750002874097	0	ENSG00000070444	ENSG00000233304
MNT	RP13-614K11.2	0.0124684451220777	0	ENSG00000070444	ENSG00000226374
MNT	RP11-374C13.1	0.129194978733295	0	ENSG00000070444	ENSG00000229280
EHF	AJAP1	0.0407467846799228	1	ENSG00000135373	ENSG00000196581
TBX15	AJAP1	0.0271674815057284	1	ENSG00000092607	ENSG00000196581
CTCF	RP11-154H17.1	0.0054766076059019403	0	ENSG00000102974	ENSG00000236948
IKZF1	NPHP4	0.064047710725986307	1	ENSG00000185811	ENSG00000131697
TCF7L1	NPHP4	-0.10518673301024001	1	ENSG00000152284	ENSG00000131697
ETV5	KCNAB2	0.040098548741683698	1	ENSG00000244405	ENSG00000069424
RUNX1	KCNAB2	0.0997737692262229	1	ENSG00000159216	ENSG00000069424
RELA	KCNAB2	-0.11063225039665402	1	ENSG00000173039	ENSG00000069424
NFKB2	KCNAB2	-0.024503223774894702	1	ENSG00000077150	ENSG00000069424
IRF4	CHD5	0.0141995852612916	1	ENSG00000137265	ENSG00000116254
MNT	CHD5	0.019047149202038701	1	ENSG00000070444	ENSG00000116254
MEF2A	RPL22	0.085573450797796394	1	ENSG00000068305	ENSG00000116251
KLF12	RPL22	-0.0486399844238967	1	ENSG00000118922	ENSG00000116251
HOXD12	RPL22	0.025364856619606201	1	ENSG00000170178	ENSG00000116251
ZFX	RP1-120G22.11	0.011247303695335701	1	ENSG00000005889	ENSG00000226944
ZIC4	RNF207	0.097677212505597202	1	ENSG00000174963	ENSG00000158286
ETV7	RNF207	-0.10863816409695698	1	ENSG00000010030	ENSG00000158286
NFAT5	ICMT	-0.022371191878023701	1	ENSG00000102908	ENSG00000116237
MLXIPL	ICMT	0.067914976817108799	1	ENSG00000009950	ENSG00000116237
STAT4	ICMT	-0.043432994667332102	1	ENSG00000138378	ENSG00000116237
NKX2-1	ICMT	0.020079768947852	1	ENSG00000136352	ENSG00000116237
EHF	LINC00337	0.0141028278189159	1	ENSG00000135373	ENSG00000225077
FOXD2	ACOT7	-0.11437232076706198	1	ENSG00000186564	ENSG00000097021
KLF3	ACOT7	0.0116274707898562	1	ENSG00000109787	ENSG00000097021
KLF15	HES2	0.0111087191020305	1	ENSG00000163884	ENSG00000069812
MAX	HES2	-0.107872218570052	1	ENSG00000125952	ENSG00000069812
CTCF	ESPN	0.034591149179830603	1	ENSG00000102974	ENSG00000187017
ZFX	TNFRSF25	0.065623951452601595	0	ENSG00000005889	ENSG00000215788
NFATC4	TNFRSF25	-0.023519466506844701	0	ENSG00000100968	ENSG00000215788
ETV5	PLEKHG5	0.14422590260898902	1	ENSG00000244405	ENSG00000171680
ZSCAN4	PLEKHG5	0.054275855481327996	1	ENSG00000180532	ENSG00000171680
YY1	NOL9	0.0469104831201329	1	ENSG00000100811	ENSG00000162408
IRF2	NOL9	-0.016161168173176199	1	ENSG00000168310	ENSG00000162408
NKX2-3	ZBTB48	-0.095445887451302197	1	ENSG00000119919	ENSG00000204859
NFKB2	ZBTB48	-0.0155109235995215	1	ENSG00000077150	ENSG00000204859
ZNF143	KLHL21	0.027167905624680001	1	ENSG00000166478	ENSG00000162413
NRL	PHF13	-0.019487878273704601	1	ENSG00000129535	ENSG00000116273
NFE2L2	THAP3	-0.076865375731280702	1	ENSG00000116044	ENSG00000041988
ETV7	THAP3	-0.037062971198689502	1	ENSG00000010030	ENSG00000041988
HNF4A	DNAJC11	-0.11362020921571002	1	ENSG00000101076	ENSG00000007923
MYC	DNAJC11	0.027607279259492801	1	ENSG00000136997	ENSG00000007923
CTCF	RP11-242F24.1	0.025872109583778301	0	ENSG00000102974	ENSG00000228750
IRF4	RP11-242F24.1	0.0093726426514293797	0	ENSG00000137265	ENSG00000228750
ZNF423	CAMTA1	-0.059914838439774999	1	ENSG00000102935	ENSG00000171735
MAF	CAMTA1	-0.0088163593510500304	1	ENSG00000178573	ENSG00000171735
MAF	RP11-312B8.2	-0.0225106890743932	0	ENSG00000178573	ENSG00000227950
MNT	RP11-338N10.1	0.031371166838792201	0	ENSG00000070444	ENSG00000270171
ZIC4	VAMP3	-0.0108875178048322	1	ENSG00000174963	ENSG00000049245
TFAP2A	VAMP3	-0.015495492738962099	1	ENSG00000137203	ENSG00000049245
ZFX	VAMP3	-0.00861627360508797	1	ENSG00000005889	ENSG00000049245
KLF12	VAMP3	-0.0038841713197919204	1	ENSG00000118922	ENSG00000049245
MAFB	PER3	0.10140099364000001	1	ENSG00000204103	ENSG00000049246
ZNF143	PER3	0.032281274105584498	1	ENSG00000166478	ENSG00000049246
MLXIPL	PER3	0.027602852318540601	1	ENSG00000009950	ENSG00000049246
MAFB	RP3-467L1.4	0.028165222710809599	0	ENSG00000204103	ENSG00000236266
ETV5	TNFRSF9	-0.18144818139116395	0	ENSG00000244405	ENSG00000049249
RELA	TNFRSF9	0.29358527958284197	0	ENSG00000173039	ENSG00000049249
RELB	TNFRSF9	0.17860818214049301	0	ENSG00000104856	ENSG00000049249
NFKB2	TNFRSF9	0.13908327264652601	0	ENSG00000077150	ENSG00000049249
BRCA1	PARK7	0.021810703288622099	1	ENSG00000012048	ENSG00000116288
MAFF	PARK7	-0.017939598328332699	1	ENSG00000185022	ENSG00000116288
ESRRB	PARK7	0.047318702450047399	1	ENSG00000119715	ENSG00000116288
CEBPZ	ERRFI1	-0.080597826276096102	1	ENSG00000115816	ENSG00000116285
RFX2	ERRFI1	-0.022800026322162801	1	ENSG00000087903	ENSG00000116285
HGNC:9982	ERRFI1	-0.060550659519382301	1	ENSG00000132005	ENSG00000116285
CTCF	RP11-431K24.1	0.054917818873604703	1	ENSG00000102974	ENSG00000238290
IRF4	RP11-431K24.1	0.035281163222146403	1	ENSG00000137265	ENSG00000238290
BCL11A	RP11-431K24.1	0.071689568612659502	1	ENSG00000119866	ENSG00000238290
MNT	RP11-431K24.1	0.067963738464092094	1	ENSG00000070444	ENSG00000238290
ZBTB7A	SLC45A1	0.047954804160759902	1	ENSG00000178951	ENSG00000162426
ESR1	SLC45A1	0.103424063389623	1	ENSG00000091831	ENSG00000162426
MLXIPL	SLC45A1	0.023128598459881501	1	ENSG00000009950	ENSG00000162426
CEBPA	RERE	0.035859928584212102	1	ENSG00000245848	ENSG00000142599
ZFX	RERE	-0.093959742278213021	1	ENSG00000005889	ENSG00000142599
ELF3	RERE	0.141325621366022	1	ENSG00000163435	ENSG00000142599
MYOD1	RERE	0.147389029106754	1	ENSG00000129152	ENSG00000142599
STAT2	RP5-1115A15.1	0.00780207314445318	1	ENSG00000170581	ENSG00000232912
RUNX2	RP5-1115A15.1	0.0173401565363944	1	ENSG00000124813	ENSG00000232912
NR1H2	RPL7P11	-0.12124528711866801	0	ENSG00000131408	ENSG00000234619
SP4	RP4-633I8.3	0.0100657426022956	0	ENSG00000105866	ENSG00000226545
SP2	RP4-633I8.3	0.0246795008871772	0	ENSG00000167182	ENSG00000226545
TFDP1	RP4-633I8.3	0.025273844609897501	0	ENSG00000198176	ENSG00000226545
MAF	ENO1	-0.079627488094345986	1	ENSG00000178573	ENSG00000074800
REL	ENO1	0.0222390576942357	1	ENSG00000162924	ENSG00000074800
KLF12	ENO1	0.023958390806610899	1	ENSG00000118922	ENSG00000074800
SHOX2	ENSG00000280816	-0.086242978862883096	0	ENSG00000168779	ENSG00000280816
ARNT	ENO1-IT1	-0.047945236444711797	1	ENSG00000143437	ENSG00000236269
IRF4	CA6	0.0212196643097004	0	ENSG00000137265	ENSG00000131686
BCL11A	CA6	0.0295671807566786	0	ENSG00000119866	ENSG00000131686
ETV5	SLC2A5	-0.0141101202338468	1	ENSG00000244405	ENSG00000142583
NR2F2	SLC2A5	0.025819278945146899	1	ENSG00000185551	ENSG00000142583
RUNX1	SCARNA16	-0.024882961454817998	0	ENSG00000159216	ENSG00000252404
LHX4	SCARNA16	-0.032494125697974101	0	ENSG00000121454	ENSG00000252404
ETV5	GPR157	-0.19306188636927502	1	ENSG00000244405	ENSG00000180758
RELA	GPR157	0.21964210531345396	1	ENSG00000173039	ENSG00000180758
NFKB2	GPR157	0.24953953678478799	1	ENSG00000077150	ENSG00000180758
PITX1	RP3-510D11.1	-0.152574052544552	1	ENSG00000069011	ENSG00000228526
TBX20	RP3-510D11.1	-0.17450275216425501	1	ENSG00000164532	ENSG00000228526
YBX1	RP3-510D11.1	0.17711007926568101	1	ENSG00000065978	ENSG00000228526
NR2F2	RP3-510D11.1	0.022210583454490802	1	ENSG00000185551	ENSG00000228526
ASCL2	RP3-510D11.2	0.0152491932385886	1	ENSG00000183734	ENSG00000234546
STAT1	RP3-510D11.2	0.063518080583493494	1	ENSG00000115415	ENSG00000234546
RELA	ENSG00000281937	0.030259820681416399	1	ENSG00000173039	ENSG00000281937
ARNTL	ENSG00000281937	-0.097503138963537905	1	ENSG00000133794	ENSG00000281937
ETV5	H6PD	-0.0065839316671456299	1	ENSG00000244405	ENSG00000049239
FOXJ2	H6PD	0.12098694212764699	1	ENSG00000065970	ENSG00000049239
RELA	H6PD	0.027787500496761701	1	ENSG00000173039	ENSG00000049239
IRF9	SPSB1	0.058706835379881799	1	ENSG00000213928	ENSG00000171621
IRF7	SPSB1	0.037403392375579603	1	ENSG00000185507	ENSG00000171621
IRF2	SPSB1	0.093965044921983598	1	ENSG00000168310	ENSG00000171621
ATF1	SLC25A33	0.040047673041565701	1	ENSG00000123268	ENSG00000171612
CREB1	TMEM201	-0.043743694675958102	1	ENSG00000118260	ENSG00000188807
SMAD4	TMEM201	0.022032562496412798	1	ENSG00000141646	ENSG00000188807
MLXIPL	TMEM201	0.020475005735846399	1	ENSG00000009950	ENSG00000188807
NFE2L2	PIK3CD	0.050630402337632802	1	ENSG00000116044	ENSG00000171608
NFIC	C1orf200	0.112511790189067	1	ENSG00000141905	ENSG00000179840
ELF1	RP11-558F24.2	0.087992097868294802	0	ENSG00000120690	ENSG00000233268
BHLHE41	CLSTN1	0.13698842323094698	1	ENSG00000123095	ENSG00000171603
TCF4	CLSTN1	0.045963697317939103	1	ENSG00000196628	ENSG00000171603
FOXJ2	CTNNBIP1	-0.029087933360568301	1	ENSG00000065970	ENSG00000178585
RUNX1	CTNNBIP1	0.021684779748950101	1	ENSG00000159216	ENSG00000178585
RELB	CTNNBIP1	-0.024196913696151501	1	ENSG00000104856	ENSG00000178585
